0.461773727	46.51009895	8.475942057	-1.357145635	-3.82
0.462499306	46.51010243	8.475876187	-1.350289262	-3.84
0.463633912	46.51009563	8.475944606	-1.357074616	-3.93
0.468714815	46.51033643	8.475774398	-1.348955076	-4.04
0.469634838	46.51033504	8.47579247	-1.336131366	-4.06
0.470031134	46.51011394	8.475901361	-1.356643449	-4.12
0.47102963	46.5102707	8.475499969	-1.313137614	-3.3
0.471465162	46.51032841	8.475557066	-1.305825699	-3.36
0.471539583	46.51028117	8.475832106	-1.35080644	-4.18
0.47184537	46.51034392	8.475783557	-1.347644435	-4.31
0.471846412	46.51012099	8.47591398	-1.357919597	-3.86
0.471886111	46.51027031	8.475227679	-1.292598056	-3
0.472119792	46.51027136	8.475500571	-1.313153684	-3.18
0.472233333	46.5101068	8.475968333	-1.357303172	-4.25
0.472468981	46.51027207	8.475505578	-1.313322087	-2.83
0.473402894	46.5103558	8.475814833	-1.346663088	-4.22
0.473433333	46.5101242	8.475896031	-1.358217541	-4.18
0.473475579	46.51032064	8.475713384	-1.335226573	-4.25
0.474149653	46.51033075	8.475564891	-1.306561121	-2.6
0.474808912	46.5103639	8.47580642	-1.346556819	-4.17
0.475489815	46.51013223	8.475916115	-1.358093461	-4.03
0.475491204	46.51014526	8.47586644	-1.359508605	-4.24
0.47550081	46.51036518	8.475899552	-1.330835139	-3.89
0.475905324	46.51012635	8.475947529	-1.357574792	-4.31
0.476	46.51028235	8.475462065	-1.312725079	-3.86
0.476801736	46.51008312	8.475875016	-1.352727765	-3.99
0.476849537	46.51037196	8.475814705	-1.34740299	-3.9
0.477019444	46.51026094	8.475240265	-1.295166233	-3.12
0.477937963	46.51011164	8.475963997	-1.357882883	-4.27
0.478518634	46.51014597	8.475894662	-1.357825393	-4.34
0.479240972	46.51011348	8.475892711	-1.356956298	-3.96
0.47931713	46.51028175	8.475198812	-1.291543512	-3.34
0.479584491	46.5101347	8.475909555	-1.358865926	-4.31
0.479920255	46.51011446	8.475954412	-1.358175606	-3.87
0.479921528	46.51011154	8.475962082	-1.357813343	-3.96
0.480865972	46.51028786	8.475654409	-1.333183177	-4.1
0.48104537	46.51036966	8.475825956	-1.346208058	-4.25
0.481151157	46.51006723	8.47593126	-1.356128494	-3.92
0.481299653	46.51025179	8.475213015	-1.293692612	-3.63
0.481712384	46.51032983	8.475549126	-1.305320896	-3.53
0.481851157	46.51009187	8.475831847	-1.356578162	-4.37
0.481858218	46.51011237	8.475969872	-1.356728351	-4.14
0.482156481	46.51005565	8.475774116	-1.352701438	-3.99
0.482638194	46.51005546	8.475527565	-1.382224766	-3.95
0.482933102	46.5099746	8.47597195	-1.29812054	-3.65
0.483545602	46.51007847	8.475845843	-1.35220129	-3.95
0.484262731	46.51011358	8.475869935	-1.357748132	-4.18
0.484551852	46.5103241	8.475687685	-1.342952125	-4.37
0.484769907	46.51039976	8.475863863	-1.317840072	-4.03
0.484868519	46.51030617	8.47567265	-1.344264065	-4.48
0.48534537	46.51037374	8.475815559	-1.34851158	-4.16
0.485684375	46.5102689	8.475732754	-1.344756615	-4.45
0.485772801	46.51026352	8.475514417	-1.314638228	-3.58
0.486418634	46.51007018	8.475821461	-1.354922215	-4.25
0.486747222	46.51031559	8.475675083	-1.340773021	-4.21
0.486984722	46.51029976	8.475628807	-1.335585562	-4.34
0.487131481	46.51032381	8.475691946	-1.342888974	-4.15
0.487195602	46.51031699	8.475706625	-1.332484882	-4.18
0.487896412	46.51012206	8.475964746	-1.358737211	-4.12
0.488320255	46.51018144	8.475842733	-1.352723241	-4.15
0.488619907	46.510295	8.475368959	-1.297511507	-3.3
0.488825579	46.51033018	8.475709116	-1.341146743	-4.23
0.48893588	46.51034677	8.475855019	-1.331055773	-4.17
0.489661111	46.51032825	8.475552478	-1.305098279	-4.09
0.489747222	46.51010968	8.475896515	-1.35702086	-3.89
0.490344676	46.51010804	8.4757676	-1.350518626	-4.29
0.490447106	46.51028708	8.475865023	-1.35064516	-4.73
0.49131412	46.51033097	8.47555647	-1.306014816	-3.57
0.49150706	46.51014476	8.475859985	-1.358291452	-4.16
0.491582292	46.51033056	8.475679146	-1.341317978	-4.24
0.493271528	46.5100896	8.47587749	-1.353134828	-4.32
0.493608796	46.51005815	8.475852435	-1.353684694	-4.32
0.494216435	46.51032439	8.475520929	-1.305864417	-3.21
0.494278819	46.51028062	8.475352912	-1.30209621	-3.65
0.49451412	46.51033018	8.475555834	-1.305892451	-3.14
0.495369329	46.51013171	8.475710959	-1.344221379	-4.53
0.498129398	46.5103224	8.475646795	-1.343723305	-4.36
0.502186111	46.51033648	8.475584643	-1.306449993	-3.89
0.505065394	46.51032661	8.475703346	-1.341827867	-4.63
0.505257176	46.51006194	8.475839267	-1.354128428	-4.42
0.683730903	46.51009152	8.475837371	-1.355680106	-4.37
0.684619329	46.51035047	8.475842709	-1.344487573	-4.14
0.684720949	46.51011795	8.475865615	-1.356278146	-4.49
0.688827083	46.50996621	8.475823509	-1.354763013	-3.88
0.690013079	46.51030995	8.47568793	-1.335094954	-4.16
0.690179282	46.51028394	8.475949639	-1.332181377	-4.34
0.693053935	46.51004113	8.475797642	-1.35229164	-4.08
0.693428588	46.51013266	8.475884482	-1.356393433	-4.04
0.693746991	46.51030195	8.475676523	-1.335261937	-4.07
0.694009375	46.5101096	8.475870456	-1.357397008	-4.09
0.695131481	46.51022284	8.475785652	-1.340601684	-4.22
0.695182755	46.51010803	8.47596245	-1.357411748	-3.92
0.6957375	46.50994365	8.475631211	-1.348733999	-4.04
0.695928241	46.51029834	8.47566473	-1.337216446	-4.1
0.696240972	46.51010985	8.475902771	-1.356991335	-3.94
0.69652419	46.51050569	8.475888605	-1.318840233	-3.79
0.696655324	46.50994095	8.4756007	-1.346063969	-3.69
0.696978009	46.51013225	8.475984579	-1.356561278	-3.98
0.697134838	46.51005662	8.475853739	-1.354291045	-4.36
0.69849838	46.51037222	8.475712276	-1.295647006	-4
0.698675926	46.50992456	8.475555901	-1.347930081	-3.74
0.698710764	46.50987643	8.475112508	-1.33803163	-4.37
0.699187153	46.51034738	8.47583289	-1.334594953	-4.2
0.699710301	46.51002984	8.475705377	-1.347533134	-4.28
0.699738773	46.51031983	8.475924088	-1.330648495	-3.87
0.70006088	46.51013073	8.475932081	-1.355181358	-3.99
0.700636574	46.50995866	8.475634108	-1.347933997	-4.03
0.701280787	46.51010063	8.475953576	-1.352589983	-4.33
0.701947917	46.51008039	8.475839213	-1.355000008	-4.45
0.702193634	46.51009526	8.475943756	-1.35708341	-3.74
0.70293287	46.51029191	8.475683079	-1.344768958	-4.26
0.703094213	46.50999786	8.475650423	-1.351974771	-3.85
0.703201852	46.51003716	8.475811431	-1.349176548	-3.9
0.703254745	46.51035076	8.475819611	-1.328104217	-3.71
0.703453588	46.51037903	8.475748462	-1.295215137	-3.82
0.704218866	46.51007225	8.475798258	-1.35551855	-4.25
0.704490972	46.51028806	8.475357866	-1.298088735	-3.7
