1981.443208	35.99385	-117.77642	2.736	1.5	4
1981.445176	35.93617	-117.94283	6.61	1	6
1981.456845	35.92259	-117.91577	2.394	1	4
1981.459846	36.02117	-117.75967	2.94	1.3	6
1981.469602	36.06567	-117.75717	4.08	1.2	6
1981.489572	36.01285	-117.74249	4.418	0.6	4
1981.490055	36.12011	-117.66163	6.326	2.85	3
1981.497622	35.99092	-117.77379	3.621	1.45	5
1981.504289	35.99424	-117.77798	3.16	1.99	5
1981.514416	36.0015	-117.77833	5.64	0.8	6
1981.521549	35.99046	-117.77531	3.764	1	4
1981.53187	35.95675	-117.77849	1.645	1	4
1981.534105	35.95689	-117.77849	1.685	1.2	4
1981.54007	36.00038	-117.87201	2.206	0.7	4
1981.558344	35.92533	-117.87783	10.07	1.84	6
1981.558629	36.09567	-117.7325	5.3	1	6
1981.55917	36.06167	-117.7265	6.82	1.5	6
1981.563146	36.1144	-117.80503	8.031	2.24	5
1981.563206	36.11445	-117.80409	8.115	2.04	3
1981.563252	36.1155	-117.80324	7.983	1.59	5
1981.563277	36.11384	-117.80508	8.277	1.3	2
1981.563321	36.11552	-117.80324	7.927	2.23	3
1981.563552	36.11486	-117.80447	8.225	2.94	3
1981.563611	36.11494	-117.8035	8.371	1.5	2
1981.564165	36.1195	-117.8405	5.64	1.76	6
1981.564662	36.01867	-117.77583	14.08	1.8	6
1981.564887	36.08033	-117.83083	9.65	1.6	6
1981.570783	36.11183	-117.724	13.54	2.07	6
1981.582422	35.9905	-117.926	8.44	0.6	6
1981.613819	36.02894	-117.88581	2.64	1.5	4
1981.627195	35.99891	-117.87392	1.925	1.7	4
1981.634878	36.0395	-117.8805	7.88	1.6	6
1981.635571	36.03088	-117.8868	2.781	2.11	5
1981.636673	35.96275	-117.7653	1.841	1.4	4
1981.636716	35.96275	-117.7653	1.841	1.9	5
1981.637206	35.96332	-117.76437	1.802	1.7	4
1981.639977	36.03017	-117.88898	3.101	2.03	5
1981.640463	36.0306	-117.88799	3.007	1.6	2
1981.678022	36.14177	-117.82097	4.914	1.5	4
1981.678417	36.0685	-117.7985	5.07	1.5	6
1981.729746	35.94636	-117.74804	2.009	0.7	4
1981.745896	36.01553	-117.87528	6.387	1.69	5
1981.751458	36.06683	-117.88617	1.08	0.8	6
1981.754205	35.97916	-117.76493	2.391	0.9	4
1981.754554	36.051	-117.67117	8.74	0.8	6
1981.757487	36.04817	-117.73617	7.89	1	6
1981.764309	35.93433	-117.65217	5.37	0.8	6
1981.769538	35.90467	-117.6765	1.84	1	6
1981.780541	35.97892	-117.7648	2.375	1.4	4
1981.7874	36.13758	-117.85743	8.907	1.1	4
1981.789577	35.90233	-117.70633	6.18	1	6
1981.792383	36.05133	-117.78567	3.99	1.1	6
1981.799598	36.09083	-117.82567	2.31	0.8	6
1981.801564	36.12612	-117.82679	10.008	2.22	5
1981.839106	36.00844	-117.8847	3.193	2.08	5
1981.841668	36.11793	-117.87921	4.534	1	4
1981.84806	36.11913	-117.82769	3.072	1.1	4
1981.849625	35.99118	-117.89871	4.019	1.33	5
1981.849671	35.99108	-117.89903	4.007	1.42	5
1981.852677	35.99133	-117.89807	4.093	1	4
1981.855256	35.99134	-117.89827	4.066	2.23	5
1981.871507	35.99136	-117.89875	4.183	1.13	5
1981.871511	35.99173	-117.89869	4.201	0.9	4
1981.889271	35.99783	-117.90567	4.66	0	6
1981.906918	35.99756	-117.91045	4.473	1.05	5
1981.930695	36.10213	-117.86421	3.425	1.4	4
1981.934066	36.10031	-117.80574	5.473	1.8	4
1981.934662	36.10094	-117.80679	5.257	1.5	4
1981.934683	36.09911	-117.80691	5.326	1.38	5
1981.935188	36.10001	-117.80685	5.366	1.5	4
1981.93523	36.10031	-117.80593	5.361	1.37	5
1981.935239	36.09945	-117.80753	5.266	1.22	5
1981.935264	36.10059	-117.8055	5.391	0.8	4
1981.935321	36.09877	-117.80649	5.407	1.38	5
1981.935321	36.10038	-117.8058	5.362	1.3	4
1981.935324	36.09881	-117.80612	5.467	1.3	4
1981.935325	36.1075	-117.86433	-0.55	0.6	6
1981.935326	36.09783	-117.80727	5.375	1.4	4
1981.935327	36.09815	-117.807	5.388	1.2	4
1981.935593	36.09912	-117.80914	5.028	0.8	4
1981.935728	36.10011	-117.80896	5.105	1.2	4
1981.936484	36.10203	-117.80708	5.11	1.5	4
1981.93687	36.0988	-117.80937	5.323	1.73	5
1981.936908	36.09976	-117.80828	5.48	1.4	4
1981.936939	36.09864	-117.80885	5.391	1.2	4
1981.936944	36.09923	-117.80888	5.457	2.13	3
1981.936945	36.03183	-117.75767	13.3	1.3	6
1981.936946	36.09933	-117.80714	5.305	1.5	4
1981.936949	36.0983	-117.8101	5.23	1.3	4
1981.936995	36.10096	-117.80757	5.247	1.4	4
1981.937025	36.09828	-117.81018	5.222	1.3	4
1981.937026	36.09846	-117.81014	5.19	1.57	5
1981.937204	36.09862	-117.80945	4.868	1.84	5
1981.937269	36.103	-117.8065	1.3	1.45	6
1981.93729	36.09893	-117.80861	4.676	1.5	4
1981.937696	36.09592	-117.81086	3.57	2.27	3
1981.938657	36.0835	-117.83733	1.28	1.3	6
1981.938673	36.09491	-117.81353	5.225	1.52	5
1981.938685	36.09546	-117.81295	4.894	2	4
1981.939245	36.09857	-117.81031	5.037	1	4
1981.939252	36.09785	-117.80993	4.77	1.43	5
1981.93928	36.09709	-117.80899	3.589	1.2	4
1981.939281	36.10126	-117.8074	5.339	1.6	4
1981.93929	36.09845	-117.81005	4.93	1.4	4
1981.939377	36.09801	-117.8098	4.708	0.9	4
1981.939381	36.09807	-117.81006	4.742	1.95	3
1981.939402	36.09687	-117.81085	4.921	1.7	4
1981.939492	36.09499	-117.81316	4.977	1.2	4
1981.939795	36.09755	-117.8096	4.692	0.7	4
1981.939836	36.09889	-117.80847	4.789	1	4
1981.940497	36.09791	-117.80945	4.655	1.3	4
1981.94165	36.09578	-117.81111	4.826	1	4
1981.941687	36.09663	-117.8111	4.808	1.1	4
1981.941745	36.09634	-117.81129	4.923	1.2	4
1981.941806	36.09653	-117.81106	4.839	0.9	4
1981.947053	36.09448	-117.81259	4.628	1.3	4
1981.948248	36.09833	-117.80904	4.517	2.17	3
1981.94825	36.09701	-117.80938	3.56	2.34	3
1981.948257	36.09808	-117.80986	4.667	1.58	5
1981.948266	36.09871	-117.80789	4.427	2.05	5
1981.948268	36.09945	-117.80717	4.599	1.4	4
1981.948806	36.0995	-117.80748	4.753	1.68	5
1981.948806	36.09988	-117.80783	4.792	1.87	5
1981.948936	36.09865	-117.80786	4.649	1.4	4
1981.950042	36.09689	-117.8098	4.979	1	4
1981.950042	36.09758	-117.81004	4.99	1	4
1981.950299	36.09239	-117.81187	2.217	1.7	4
1981.950787	36.09681	-117.81171	5.412	1.84	5
1981.95188	36.1045	-117.809	1.18	1.7	6
1981.953695	36.10033	-117.80875	6.159	3.58	3
1981.953704	36.09742	-117.81039	4.467	1.5	4
1981.953821	36.103	-117.80684	4.478	0.9	4
1981.953825	36.09728	-117.81078	4.456	1.2	4
1981.953837	36.09615	-117.8118	4.489	0.6	4
1981.953839	36.09543	-117.81276	4.863	0.7	4
1981.953864	36.09524	-117.81277	4.537	1.62	5
1981.953914	36.0961	-117.80721	4.678	1	4
1981.953981	36.09577	-117.81203	4.948	1.7	4
1981.953985	36.10145	-117.80752	4.418	1.6	4
1981.954155	36.09657	-117.81112	5.036	0.7	4
1981.954216	36.09423	-117.81319	4.654	1.1	4
1981.954227	36.09473	-117.81261	4.422	1	4
1981.954279	36.07983	-117.8145	5.09	1	6
1981.954394	36.08043	-117.81416	3.062	1.6	4
1981.954424	36.09638	-117.80997	4.557	1.5	4
1981.954453	36.09623	-117.81018	4.478	0.7	4
1981.954459	36.10022	-117.80897	5.067	1.6	4
1981.95462	36.09427	-117.81272	4.973	1.4	4
1981.954627	36.0953	-117.81265	4.661	2.28	5
1981.954636	36.09451	-117.81274	4.623	1.1	4
1981.954637	36.07853	-117.81516	3.033	2.27	3
1981.955057	36.05983	-117.83433	0.48	1.4	6
1981.955081	36.10233	-117.81217	4.47	1.3	4
1981.955086	36.09552	-117.8121	4.882	1.4	4
1981.955092	36.07925	-117.81407	3.274	1.4	4
1981.955149	36.09561	-117.81265	4.846	1	4
1981.955183	36.09553	-117.81236	4.876	2.19	3
1981.955194	36.09457	-117.81238	4.978	1	4
1981.955224	36.0948	-117.81341	4.432	0.9	4
1981.955291	36.09562	-117.81213	4.884	1.1	4
1981.95532	36.09584	-117.80542	4.98	2.16	3
1981.955326	36.10917	-117.82183	1.21	1.1	6
1981.95548	36.09464	-117.81229	4.948	0.9	4
1981.955503	36.09952	-117.80713	4.396	1.6	4
1981.955813	36.09641	-117.80561	4.941	1.1	4
1981.955813	36.09581	-117.80563	4.946	1.8	4
1981.955819	36.09638	-117.80574	5.022	1.2	4
1981.955859	36.04783	-117.838	0.26	0.5	6
1981.955859	36.09637	-117.80577	4.966	1.6	4
1981.956049	36.09599	-117.80567	4.866	1.66	5
1981.956061	36.09879	-117.80718	3.518	1.4	4
1981.956062	36.10312	-117.80646	4.834	1.58	5
1981.956073	36.09664	-117.8088	5.227	1.3	4
1981.956152	36.09674	-117.80609	5.051	1.1	4
1981.956153	36.0965	-117.80578	4.873	1.3	4
1981.956181	36.09671	-117.80602	5.046	2.21	3
1981.956184	36.09598	-117.80542	4.881	1.3	4
1981.956215	36.09692	-117.80612	5.051	1.5	4
1981.956263	36.09575	-117.81145	4.514	1.1	4
1981.95634	36.09567	-117.80605	4.746	1.2	4
1981.956733	36.10238	-117.80701	4.821	1.44	5
1981.956779	36.09335	-117.81347	4.614	1	4
1981.956804	36.09689	-117.81066	4.399	1.4	4
1981.957003	36.09363	-117.80323	5.591	0.9	4
1981.957475	36.09344	-117.81806	4.669	0.6	4
1981.957533	36.09416	-117.8055	4.798	2.2	3
1981.957593	36.09527	-117.80554	4.919	1.44	5
1981.957688	36.09624	-117.80622	4.833	2.04	5
1981.957693	36.09819	-117.81002	4.344	0.8	4
1981.957729	36.09882	-117.8062	5.021	0.6	4
1981.957996	36.09878	-117.80617	5.255	1.2	4
1981.958174	36.10177	-117.80594	4.948	1.51	5
1981.958216	36.09434	-117.81222	4.428	0.6	4
1981.958299	36.10165	-117.80719	4.629	1.3	4
1981.958762	36.10046	-117.806	4.345	1	4
1981.959	36.09356	-117.80535	4.98	1.1	4
1981.959147	36.09305	-117.81457	4.431	1.42	5
1981.959439	36.10242	-117.8073	4.538	1.2	4
1981.959597	36.10153	-117.80758	4.846	0.9	4
1981.959979	36.09505	-117.81309	4.689	1.6	4
1981.96001	36.09569	-117.81176	4.457	1.47	5
1981.960143	36.10186	-117.80687	4.064	1.5	4
1981.960642	36.10251	-117.80701	4.063	1.36	5
1981.960655	36.09341	-117.81512	4.341	1.2	4
1981.960705	36.09322	-117.81287	4.717	1	4
1981.960706	36.07665	-117.81434	3.143	1	4
1981.960822	36.09368	-117.81534	4.363	1.2	4
1981.960824	36.10107	-117.80666	4.116	1	4
1981.960894	36.10086	-117.80623	4.499	1.8	5
1981.961148	36.09715	-117.81035	4.456	1.38	5
1981.961344	36.09738	-117.8101	4.501	1.33	5
1981.961345	36.09777	-117.81026	4.508	1.99	5
1981.961355	36.09628	-117.81086	4.451	1.4	4
1981.962868	36.09388	-117.80629	4.754	1.4	4
1981.96296	36.10205	-117.80725	4.135	1	4
1981.963102	36.09273	-117.81508	4.325	1.5	4
1981.963201	36.09539	-117.81309	4.629	1.9	5
1981.963223	36.09406	-117.8133	4.757	1.48	5
1981.96323	36.09445	-117.81252	4.409	1.54	5
1981.963247	36.09389	-117.81355	4.555	1.16	5
1981.963361	36.09214	-117.81553	4.297	1.3	4
1981.963795	36.07699	-117.81478	3.069	1	4
1981.964005	36.09504	-117.81225	4.35	1.4	5
1981.96464	36.10214	-117.80607	4.181	1.4	4
1981.964879	36.09539	-117.81252	4.378	1.46	5
1981.965174	36.09247	-117.8132	4.63	1.65	5
1981.965175	36.09381	-117.81324	4.686	1.5	4
1981.965613	36.09416	-117.80583	4.757	2.35	3
1981.965881	36.10557	-117.81419	3.295	0.7	4
1981.966029	36.0966	-117.81172	4.34	1.1	4
1981.966114	36.10277	-117.80531	4.893	0.8	4
1981.966125	36.10285	-117.8065	3.946	1.4	4
1981.966272	36.1011	-117.80737	4.359	1.5	4
1981.967393	36.09506	-117.81322	4.708	1.33	5
1981.967614	36.0943	-117.81255	4.422	1	2
1981.967646	36.0766	-117.8146	3.055	1	4
1981.967678	36.09035	-117.81336	4.624	1.2	4
1981.967897	36.11582	-117.81526	3.905	1.7	4
1981.968283	36.0961	-117.81191	4.537	1.37	5
1981.969093	36.0948	-117.81399	2.965	2.5	3
1981.969208	36.07699	-117.83257	4.699	1	4
1981.970069	36.09051	-117.82012	4.499	1.1	4
1981.970319	36.09046	-117.82061	4.395	1.1	4
1981.970772	36.05633	-117.812	3.41	0.8	6
1981.971627	36.10292	-117.80979	5.799	1.2	4
1981.971629	36.10208	-117.81012	5.847	1.43	5
1981.971638	36.10208	-117.81012	5.836	1.51	5
1981.971781	36.10054	-117.80996	5.537	1.4	4
1981.971952	36.09305	-117.81346	4.488	2.24	3
1981.972003	36.10313	-117.81122	5.63	1.4	4
1981.97218	36.0929	-117.81355	4.563	1	4
1981.972677	36.09957	-117.81011	5.802	1.5	4
1981.972695	36.09851	-117.81011	5.86	2.63	3
1981.972698	36.09799	-117.80902	6.054	1.2	4
1981.972699	36.09998	-117.81051	5.65	1	4
1981.972699	36.09849	-117.81011	5.828	1	4
1981.972704	36.09962	-117.81051	5.626	1.63	5
1981.972719	36.10051	-117.81036	5.654	1.1	4
1981.972739	36.04817	-117.83483	-1.17	0.5	6
1981.972739	36.10159	-117.81073	5.962	1.5	4
1981.972747	36.10459	-117.81139	5.703	1	4
1981.972748	36.10084	-117.81011	5.502	1.5	4
1981.97276	36.10492	-117.81384	6.011	1.2	4
1981.972996	36.09617	-117.80954	5.922	0.9	4
1981.973514	36.10444	-117.81186	5.624	1	4
1981.973618	36.09234	-117.81506	4.304	1.46	5
1981.974014	36.076	-117.81933	4.13	0.6	6
1981.974941	36.09477	-117.81241	4.64	0.5	4
1981.975757	36.09097	-117.81561	4.4	1.5	4
1981.979857	36.10183	-117.81117	4.64	1.89	6
1981.983647	36.11633	-117.80733	8.84	2.1	6
1981.983891	36.054	-117.75183	0.99	1.52	6
1981.98737	36.07067	-117.804	5.32	2.04	6
1981.988345	36.1215	-117.787	1.6	1.86	6
1981.992462	36.05783	-117.68117	3.92	2.1	6
1981.998058	36.1061	-117.81137	4.432	1.2	4
1981.998992	35.99483	-117.81717	1.42	0.8	6
1981.99901	36.10582	-117.81191	4.293	1	4
1981.999064	36.09433	-117.81117	7.08	1	6
1982.003412	36.11017	-117.79517	5.46	1.2	6
1982.003415	36.09313	-117.81386	6.229	1.5	2
1982.003422	36.06467	-117.82567	1.87	0.8	6
1982.003452	36.0755	-117.84283	9.73	0	6
1982.004172	35.95233	-117.779	4.24	0.7	6
1982.015352	36.09519	-117.8037	5.285	0.9	2
1982.015876	35.99317	-117.72333	10.52	1.4	6
1982.02076	36.10398	-117.80866	4.5	2.2	3
1982.021152	36.10424	-117.80895	4.421	1.5	2
1982.021756	36.09848	-117.80585	4.099	1.2	2
1982.02297	36.1165	-117.77717	1.89	0.6	6
1982.023287	36.11785	-117.80971	6.877	1.4	2
1982.030323	36.1115	-117.8165	8.44	0.9	6
1982.030332	36.1012	-117.80488	5.303	1	2
1982.030333	36.0795	-117.84817	8.48	0	6
1982.030362	36.09762	-117.80504	5.418	2.35	5
1982.030363	36.09822	-117.80463	5.408	1.3	2
1982.030364	36.09885	-117.80588	5.357	0	2
1982.030642	36.09262	-117.81647	4.114	1	2
1982.031059	36.1095	-117.80117	4.38	0.9	6
1982.03106	36.09494	-117.8073	5.589	1.4	2
1982.031114	36.09383	-117.80874	5.436	1.4	2
1982.03528	35.95999	-117.76502	6.259	1.5	2
1982.035392	35.95999	-117.76516	6.246	0.8	2
1982.037473	36.10872	-117.80986	3.965	1.3	2
1982.064464	36.08719	-117.82047	4.79	1.2	2
1982.067629	36.10257	-117.80957	3.56	1.3	2
1982.068306	36.09358	-117.82122	5.021	0.9	2
1982.068917	36.0951	-117.82096	4.988	1.1	2
1982.068922	36.09555	-117.82075	4.921	0.9	2
1982.073353	35.98999	-117.73331	5.115	1.2	2
1982.075977	36.10826	-117.86385	4.85	2.08	5
1982.077804	36.09032	-117.82219	4.876	1.25	5
1982.077843	36.0135	-117.85917	4.53	0.8	6
1982.081125	36.1139	-117.80487	6.553	0.9	2
1982.081131	36.11383	-117.80528	6.541	1.2	2
1982.081145	36.11361	-117.80545	6.501	2.48	5
1982.08115	36.11356	-117.80541	6.609	0.8	2
1982.081172	36.11374	-117.80542	6.489	1.1	2
1982.081174	36.04733	-117.8915	0.36	0	6
1982.081285	36.11343	-117.8061	6.45	1.96	5
1982.081416	36.11388	-117.80585	6.537	0.9	2
1982.081447	36.11431	-117.80508	6.538	1.2	2
1982.081552	36.11454	-117.80467	6.665	1.3	2
1982.081567	36.11428	-117.80538	6.598	1	2
1982.081646	36.11323	-117.80602	6.507	1.3	2
1982.081719	36.11447	-117.80521	6.641	0.9	2
1982.082122	36.11384	-117.8056	6.586	1.1	2
1982.082248	36.11323	-117.80574	6.451	1.2	2
1982.082605	36.11867	-117.83433	1	0.8	6
1982.082696	36.1144	-117.80511	6.494	0.5	2
1982.083271	36.1136	-117.80534	6.487	1.8	5
1982.088026	36.09233	-117.80699	4.887	1.1	2
1982.091261	36.14436	-117.82209	4.044	1.42	5
1982.091261	36.14343	-117.82239	4.122	1.2	2
1982.091281	36.10611	-117.84644	4.273	1.95	5
1982.091323	36.10719	-117.84612	4.339	0.8	2
1982.091608	36.11914	-117.80371	9.334	1.67	5
1982.091666	36.10677	-117.84613	4.253	1.91	4
1982.092036	36.1067	-117.84675	4.298	2.46	3
1982.092306	36.093	-117.846	6.18	1.1	6
1982.092324	36.09667	-117.84467	4.76	1	6
1982.107526	35.92058	-117.73216	9.772	2.19	5
1982.108221	35.94669	-117.76191	5.149	1.7	2
1982.118931	35.92319	-117.66374	2.92	2.59	5
1982.140332	36.09854	-117.80997	4.437	1.2	2
1982.161694	35.9065	-117.7685	2.17	1.59	6
1982.162304	35.99133	-117.69717	12.52	2.04	6
1982.182066	35.96917	-117.86583	3.54	0.5	6
1982.187735	35.99009	-117.76755	4.762	1	2
1982.189465	35.9195	-117.8525	2.01	3.8	6
1982.189784	36.09254	-117.82092	5.081	1.4	2
1982.189939	36.09208	-117.82074	5.064	0	2
1982.189942	36.09173	-117.82146	5.142	1.4	2
1982.189943	36.00667	-117.87667	3.92	0	6
1982.189947	36.07117	-117.82033	6.18	1.6	6
1982.189947	36.09243	-117.82044	5.058	2.53	5
1982.190673	35.99217	-117.86867	1.78	2.47	6
1982.196204	36.00931	-117.8348	4.131	1.4	2
1982.196279	36.08653	-117.8082	6.19	1.3	2
1982.19628	36.13717	-117.82067	8.44	0	6
1982.196281	36.08736	-117.80799	6.306	1.2	2
1982.196282	36.141	-117.822	1.59	0	6
1982.196283	36.08613	-117.8081	6.21	0	2
1982.196326	36.08612	-117.8082	6.216	2.27	5
1982.196327	36.08767	-117.80761	6.32	1.3	2
1982.196542	36.00995	-117.83437	4.241	1.8	2
1982.20117	36.00947	-117.83482	4.126	1.1	2
1982.201974	35.98516	-117.76929	3.797	2.28	5
1982.202625	35.98595	-117.76867	3.635	0	2
1982.202957	35.98269	-117.76879	3.627	1.3	2
1982.204522	35.98282	-117.76744	3.869	0.7	2
1982.208521	35.98443	-117.76917	3.679	1.3	2
1982.218644	35.94814	-117.76462	1.937	1.4	2
1982.219742	35.94814	-117.76484	1.899	0.5	2
1982.22179	35.99022	-117.76516	5.743	1.1	2
1982.222277	35.94672	-117.76525	1.742	0.9	2
1982.222501	35.94639	-117.76566	1.828	1.2	2
1982.223645	35.98333	-117.78733	4	0.6	6
1982.227326	36.08356	-117.80604	5.66	0	2
1982.236643	36.08051	-117.6594	2.37	0.8	2
1982.238036	36.08467	-117.85233	1.74	0	6
1982.239182	35.9131	-117.92038	3.246	1.68	5
1982.239568	35.98259	-117.76914	3.343	1.5	5
1982.240004	36.098	-117.8655	4.76	0.1	6
1982.240022	35.98287	-117.76914	3.399	1.96	5
1982.240542	35.99333	-117.79183	8.5	0.3	6
1982.243296	36.05017	-117.709	7.01	0.3	6
1982.244471	35.98376	-117.7684	3.564	2.06	5
1982.247677	35.98252	-117.76908	3.22	1.21	5
1982.24795	35.98238	-117.76893	3.189	0.6	2
1982.248471	35.98357	-117.76845	3.329	0.67	5
1982.248485	36.08244	-117.87907	4.124	1.44	5
1982.24862	35.94506	-117.76784	0.963	0.3	2
1982.248621	36.08239	-117.87913	4.113	1.74	5
1982.248644	36.08229	-117.87901	4.113	1.63	5
1982.248824	35.983	-117.7682	3.102	0.84	5
1982.249206	35.98274	-117.76836	3.167	0.79	5
1982.249364	35.99265	-117.78006	4.415	0.4	2
1982.249388	35.99265	-117.7802	4.408	1.33	5
1982.249471	35.99265	-117.77991	4.4	0.4	2
1982.250217	35.9845	-117.76872	3.357	0.87	5
1982.250569	35.95876	-117.66291	3.664	0.9	2
1982.250723	36.09209	-117.81083	6.236	0.7	2
1982.252509	35.98236	-117.76864	3.099	0.64	5
1982.253035	35.98386	-117.76802	3.475	0.9	2
1982.253607	35.98367	-117.76809	3.501	0.45	5
1982.254535	35.98274	-117.76833	3.054	0.5	2
1982.254888	35.98454	-117.76863	3.344	1.01	5
1982.25616	36.07717	-117.76188	3.342	0.32	5
1982.256761	36.00788	-117.85836	3.03	0.21	5
1982.257777	36.0433	-117.8236	4.461	0.3	2
1982.258466	36.05313	-117.88311	2.523	0.5	2
1982.258531	36.1023	-117.8095	6.639	0.7	2
1982.258535	36.10208	-117.80963	6.547	0.2	2
1982.258774	35.96629	-117.66881	3.878	0.9	2
1982.260011	36.05313	-117.88311	2.554	0.3	2
1982.260205	36.003	-117.68133	1.87	0.4	6
1982.261007	36.00383	-117.94217	36.44	1.08	6
1982.261007	36.10853	-117.80382	4.301	0.7	2
1982.261629	35.98358	-117.76828	3.505	1.02	5
1982.266225	35.98156	-117.76881	3.032	0.2	2
1982.267444	36.10357	-117.70196	7.155	0.72	5
1982.267728	36.10404	-117.70179	7.196	0.5	2
1982.267876	36.10375	-117.70158	7.167	0.42	5
1982.268006	35.97732	-117.90844	4.008	2.57	5
1982.268091	36.11933	-117.835	7.91	0	6
1982.268549	35.98336	-117.7684	3.485	0.4	2
1982.268582	36.10372	-117.7021	7.177	0.6	2
1982.268931	35.97689	-117.90843	3.984	0.41	5
1982.269099	36.10361	-117.70219	7.197	1.53	5
1982.269393	36.10383	-117.70225	7.229	1	2
1982.269427	36.01281	-117.83724	3.964	0.52	5
1982.269476	36.01255	-117.8373	4.062	0.4	2
1982.269528	36.01257	-117.83717	4.134	0.6	2
1982.269537	36.0124	-117.8373	4.1	0.7	2
1982.269724	36.01252	-117.83743	4.132	0.4	2
1982.269844	35.97705	-117.90824	4.052	1.89	5
1982.269873	35.97674	-117.90834	4	1.34	5
1982.270253	35.9769	-117.90842	4.01	0	2
1982.27035	36.0127	-117.83777	4.241	0.2	2
1982.27069	35.98545	-117.7689	3.356	0.2	2
1982.271228	35.98454	-117.76743	3.329	0.4	2
1982.271636	36.09343	-117.81771	8.29	0.2	2
1982.271698	35.98423	-117.76758	3.343	0.84	5
1982.271721	35.98423	-117.76758	3.379	1.05	5
1982.272067	35.97721	-117.90848	4.054	0.55	5
1982.272085	35.98451	-117.76758	3.273	0.52	5
1982.272193	35.98533	-117.76905	3.353	0.7	2
1982.272194	35.98534	-117.76963	3.311	0.4	2
1982.272291	35.90717	-117.7275	6.93	0.9	6
1982.27253	35.98513	-117.76892	3.342	0.4	2
1982.272562	36.14039	-117.86016	7.337	0	2
1982.273916	35.98217	-117.774	4.84	1.81	6
1982.274125	35.96749	-117.76171	4.697	0.4	2
1982.274135	35.96756	-117.76206	4.713	0.6	5
1982.27418	35.9852	-117.76894	3.264	0	2
1982.274323	36.07988	-117.75745	4.742	0.83	5
1982.274476	36.0865	-117.741	7.8	0.75	6
1982.277279	35.98671	-117.76645	3.554	0.83	5
1982.278587	35.99303	-117.91616	5.651	0.4	2
1982.279747	36.0125	-117.78567	4.77	0.3	6
1982.281285	36.08934	-117.8851	3.973	0.5	2
1982.281318	35.92223	-117.90218	4.403	0	2
1982.281432	35.92235	-117.90218	4.389	0.39	5
1982.282386	36.07267	-117.806	7.43	0.2	6
1982.282437	35.99647	-117.90431	6.648	0.2	2
1982.282893	36.12927	-117.80685	6.201	1.26	5
1982.282894	36.12896	-117.80686	6.232	0.24	5
1982.283307	35.98643	-117.76913	3.454	0.8	2
1982.284044	35.98665	-117.76953	3.423	0	2
1982.284199	35.98676	-117.76978	3.428	0.6	2
1982.284257	36.06034	-117.74464	3.811	0.99	5
1982.28434	35.98641	-117.76956	3.448	0.4	2
1982.284372	35.98665	-117.76998	3.463	0.6	2
1982.285222	35.98679	-117.76969	3.422	1.28	5
1982.285364	35.91093	-117.72393	4.955	0.6	2
1982.285386	35.98691	-117.76977	3.434	0.45	5
