0.802083333	48.9332	7.86272	-4708	-0.49
0.805543981	48.93175	7.86386	-4724	-0.3
0.80625	48.93212	7.86373	-4704	-0.3
0.80693287	48.93335	7.86334	-4732	-0.59
0.80693287	48.93305	7.86304	-4739	-0.3
0.80693287	48.93348	7.86374	-4634	-0.1
0.811111111	48.93285	7.86274	-4516	-0.1
0.8125	48.93292	7.86346	-4653	-0.3
0.813194444	48.93291	7.86342	-4656	0.19
0.813877315	48.93268	7.8638	-4588	-0.49
0.814571759	48.93252	7.86356	-4526	-0.59
0.815277778	48.93332	7.86345	-4756	0.49
0.817361111	48.93287	7.86418	-4799	-0.49
0.818055556	48.93324	7.86318	-4506	-0.1
0.820138889	48.9326	7.86345	-4803	0.78
0.821527778	48.93289	7.86374	-4549	0.1
0.822222222	48.93292	7.86284	-4642	0.1
0.823599537	48.9326	7.8621	-4846	-0.3
0.824305556	48.93298	7.86342	-4800	-0.3
0.827766204	48.93227	7.86392	-4933	-0.59
0.827766204	48.93317	7.8634	-4797	-0.3
0.829166667	48.93276	7.86411	-4583	0.49
0.83125	48.93277	7.86449	-4688	-0.1
0.83193287	48.93347	7.86362	-4684	-0.59
0.834016204	48.9331	7.86302	-4728	-0.59
0.834016204	48.93352	7.86348	-4756	0.29
0.834710648	48.93278	7.86403	-4515	-0.49
0.836099537	48.93273	7.86165	-4699	-0.59
0.836099537	48.93371	7.86192	-4542	0.1
0.8375	48.93365	7.86308	-4635	-0.1
0.840277778	48.93317	7.86275	-4673	0.1
0.840960648	48.93445	7.86264	-4915	-0.49
0.841666667	48.93355	7.86318	-4779	-0.59
0.841666667	48.93275	7.86252	-4437	-0.49
0.842361111	48.93327	7.86261	-4582	0.19
0.845821759	48.93246	7.86391	-4755	-0.59
0.845821759	48.93153	7.86539	-4632	0.49
0.846527778	48.93323	7.86394	-4782	-0.59
0.846527778	48.93315	7.86314	-4631	0.29
0.847210648	48.93237	7.86341	-4600	-0.59
0.847210648	48.93316	7.86429	-4883	-0.49
0.849305556	48.9331	7.86327	-4798	-0.3
0.850694444	48.93369	7.86322	-4705	-0.1
0.854849537	48.93316	7.86392	-4902	-0.1
0.855555556	48.93278	7.86371	-4760	0.59
0.855555556	48.93296	7.86379	-4752	-0.59
0.856238426	48.93318	7.86392	-4682	0.1
0.85693287	48.93343	7.86319	-4724	0.1
0.857638889	48.9332	7.86251	-4544	-0.59
0.857638889	48.93335	7.86322	-4490	0.1
0.861099537	48.93338	7.86319	-4698	-0.59
0.863888889	48.93339	7.86397	-4700	-0.1
0.865960648	48.93284	7.8629	-4646	-0.59
0.866666667	48.93281	7.86187	-4699	-0.59
0.866666667	48.9336	7.8629	-4645	0.1
0.868043981	48.93478	7.8623	-4649	-0.59
0.868043981	48.93253	7.86293	-4904	-0.59
0.868043981	48.93326	7.86205	-4984	-0.3
0.86943287	48.93317	7.86422	-4793	-0.59
0.86943287	48.93326	7.8631	-4491	0.1
0.876377315	48.93294	7.86387	-4842	1.08
0.877071759	48.93369	7.86271	-4726	-0.59
0.878460648	48.93359	7.86263	-4718	-0.59
0.879155093	48.93367	7.8621	-4519	-0.59
0.879155093	48.93367	7.86208	-4672	-0.59
0.879861111	48.93342	7.86277	-4916	0.88
0.887488426	48.93371	7.86326	-4915	0.88
0.887488426	48.93142	7.86569	-4227	-0.3
0.88818287	48.93326	7.86277	-4621	-0.1
0.888888889	48.93224	7.86392	-4667	0.78
0.890266204	48.93224	7.86333	-4553	-0.59
0.890266204	48.93357	7.86295	-4559	0.29
0.890972222	48.93499	7.8605	-4541	0.1
0.89375	48.93319	7.86265	-4668	0.68
0.895138889	48.9328	7.86423	-4649	0.68
0.896516204	48.93371	7.86392	-4612	-0.3
0.897210648	48.93209	7.86633	-4298	-0.59
0.899293981	48.93271	7.86403	-4620	0.19
0.9	48.9336	7.86368	-4626	-0.1
0.901377315	48.9338	7.86248	-4857	-0.59
0.901377315	48.93297	7.86255	-4488	-0.59
0.903460648	48.93404	7.86343	-4679	0.1
0.904166667	48.93243	7.86402	-4707	-0.59
0.906944444	48.93359	7.86272	-4736	-0.59
0.906944444	48.9332	7.86283	-4721	-0.59
0.910405093	48.93236	7.8646	-4785	0.49
0.911111111	48.93254	7.86206	-4613	-0.59
