,ID,Year,Mo,Da,Hr,Mi,Sec,X,Y,Z,MHEL,Detection,ERR1,ERR2,AZIM,ERRZ
526,0,2018,6,5,12,39,52.374,25491081,6675702,-6087,-0.99,1,999999,999999,999999,999999
527,768,2018,6,5,12,40,53.909,25491036.47,6675720.284,-6262,-0.47,0,72,24,123,42
528,0,2018,6,5,12,41,42.487,25491081,6675702,-6087,-0.65,1,999999,999999,999999,999999
529,0,2018,6,5,12,42,9.56,25491081,6675702,-6087,-0.79,1,999999,999999,999999,999999
530,0,2018,6,5,12,45,3.688,25491081,6675702,-6087,-0.73,1,999999,999999,999999,999999
531,0,2018,6,5,12,45,55.596,25491081,6675702,-6087,-0.65,1,999999,999999,999999,999999
532,0,2018,6,5,12,49,21.587,25491081,6675702,-6087,-0.42,1,999999,999999,999999,999999
533,0,2018,6,5,12,49,46.656,25491081,6675702,-6087,-0.49,1,999999,999999,999999,999999
534,0,2018,6,5,12,52,53.508,25491081,6675702,-6087,-0.68,1,999999,999999,999999,999999
535,0,2018,6,5,12,57,15.258,25491081,6675702,-6087,-0.94,1,999999,999999,999999,999999
536,0,2018,6,5,12,58,55.779,25491081,6675702,-6087,-1.07,1,999999,999999,999999,999999
537,0,2018,6,5,12,59,15.21,25491081,6675702,-6087,-0.49,1,999999,999999,999999,999999
538,0,2018,6,5,12,59,57.337,25491081,6675702,-6087,0.67,1,999999,999999,999999,999999
539,0,2018,6,5,13,1,6.417,25491081,6675702,-6087,-0.15,1,999999,999999,999999,999999
540,0,2018,6,5,13,3,24.093,25491081,6675702,-6087,-1.05,1,999999,999999,999999,999999
541,0,2018,6,5,13,3,32.307,25491081,6675702,-6087,-0.86,1,999999,999999,999999,999999
542,0,2018,6,5,13,3,47.441,25491081,6675702,-6087,-0.57,1,999999,999999,999999,999999
543,0,2018,6,5,13,5,32.285,25491081,6675702,-6087,-0.76,1,999999,999999,999999,999999
544,770,2018,6,5,13,6,10.59,25491002.31,6675730.965,-6090,0.16,0,38,20,153,26
545,0,2018,6,5,13,7,34.933,25491081,6675702,-6087,-0.75,1,999999,999999,999999,999999
546,0,2018,6,5,13,12,28.319,25491081,6675702,-6087,-0.82,1,999999,999999,999999,999999
547,0,2018,6,5,13,12,34.88,25491081,6675702,-6087,-1,1,999999,999999,999999,999999
548,0,2018,6,5,13,16,19.192,25491081,6675702,-6087,-0.06,1,999999,999999,999999,999999
549,0,2018,6,5,13,18,14.218,25491081,6675702,-6087,-0.6,1,999999,999999,999999,999999
550,0,2018,6,5,13,18,23.006,25491081,6675702,-6087,-0.5,1,999999,999999,999999,999999
551,0,2018,6,5,13,18,39.619,25491081,6675702,-6087,-0.82,1,999999,999999,999999,999999
552,0,2018,6,5,13,18,59.213,25491081,6675702,-6087,-0.9,1,999999,999999,999999,999999
553,0,2018,6,5,13,19,28.842,25491081,6675702,-6087,-0.92,1,999999,999999,999999,999999
554,0,2018,6,5,13,19,39.496,25491081,6675702,-6087,-0.79,1,999999,999999,999999,999999
555,0,2018,6,5,13,24,59.325,25491081,6675702,-6087,-0.66,1,999999,999999,999999,999999
556,0,2018,6,5,13,26,56.335,25491081,6675702,-6087,0.2,1,999999,999999,999999,999999
557,0,2018,6,5,13,27,24.582,25491081,6675702,-6087,-0.31,1,999999,999999,999999,999999
558,0,2018,6,5,13,27,38.449,25491081,6675702,-6087,-0.92,1,999999,999999,999999,999999
559,0,2018,6,5,13,28,15.504,25491081,6675702,-6087,-0.57,1,999999,999999,999999,999999
560,0,2018,6,5,13,28,23.803,25491081,6675702,-6087,-0.98,1,999999,999999,999999,999999
561,774,2018,6,5,13,29,27.502,25490619.78,6675249.193,-5258,0.38,0,18,12,113,20
562,0,2018,6,5,13,30,18.001,25491081,6675702,-6087,-0.02,1,999999,999999,999999,999999
563,0,2018,6,5,13,30,54.612,25491081,6675702,-6087,-0.46,1,999999,999999,999999,999999
564,776,2018,6,5,13,31,26.429,25490842.31,6675372.14,-5754,0.55,0,28,20,153,33
565,0,2018,6,5,13,32,7.75,25491081,6675702,-6087,-0.8,1,999999,999999,999999,999999
566,0,2018,6,5,13,32,14.72,25491081,6675702,-6087,0.06,1,999999,999999,999999,999999
567,0,2018,6,5,13,33,47.438,25491081,6675702,-6087,-1,1,999999,999999,999999,999999
568,0,2018,6,5,13,36,42.372,25491081,6675702,-6087,-0.39,1,999999,999999,999999,999999
569,0,2018,6,5,13,36,57.513,25491081,6675702,-6087,-0.55,1,999999,999999,999999,999999
570,0,2018,6,5,13,38,38.17,25491081,6675702,-6087,-0.5,1,999999,999999,999999,999999
571,779,2018,6,5,13,39,41.728,25492222,6674284,-5798,-0.55,0,999999,999999,999999,999999
572,0,2018,6,5,13,40,8.834,25491081,6675702,-6087,-0.49,1,999999,999999,999999,999999
573,0,2018,6,5,13,40,20.638,25491081,6675702,-6087,-0.78,1,999999,999999,999999,999999
574,0,2018,6,5,13,40,28.415,25491081,6675702,-6087,-0.99,1,999999,999999,999999,999999
575,0,2018,6,5,13,41,10.615,25491081,6675702,-6087,-0.69,1,999999,999999,999999,999999
576,0,2018,6,5,13,41,52.029,25491081,6675702,-6087,-0.81,1,999999,999999,999999,999999
577,0,2018,6,5,13,42,1.882,25491081,6675702,-6087,-1.05,1,999999,999999,999999,999999
578,0,2018,6,5,13,44,9.474,25491081,6675702,-6087,-0.75,1,999999,999999,999999,999999
579,0,2018,6,5,13,44,44.895,25491081,6675702,-6087,-0.99,1,999999,999999,999999,999999
580,0,2018,6,5,13,45,5.483,25491081,6675702,-6087,-1.01,1,999999,999999,999999,999999
581,0,2018,6,5,13,47,8.905,25491081,6675702,-6087,-1.05,1,999999,999999,999999,999999
582,0,2018,6,5,13,47,15.48,25491081,6675702,-6087,-0.68,1,999999,999999,999999,999999
583,0,2018,6,5,13,48,28.812,25491081,6675702,-6087,-1.04,1,999999,999999,999999,999999
584,0,2018,6,5,13,48,55.846,25491081,6675702,-6087,-0.89,1,999999,999999,999999,999999
585,0,2018,6,5,13,51,1.432,25491081,6675702,-6087,-0.3,1,999999,999999,999999,999999
586,0,2018,6,5,13,51,26.562,25491081,6675702,-6087,-0.75,1,999999,999999,999999,999999
587,0,2018,6,5,13,53,3.417,25491081,6675702,-6087,-1.08,1,999999,999999,999999,999999
588,0,2018,6,5,13,54,9.988,25491081,6675702,-6087,-0.51,1,999999,999999,999999,999999
589,0,2018,6,5,13,54,40.366,25491081,6675702,-6087,-0.97,1,999999,999999,999999,999999
590,782,2018,6,5,13,56,58.07,25489571,6678143,-4979,-0.83,0,999999,999999,999999,999999
591,783,2018,6,5,13,58,58.471,25491063,6675732.189,-5988,-0.37,0,25,18,12,31
592,0,2018,6,5,13,59,56.664,25491081,6675702,-6087,0.47,1,999999,999999,999999,999999
593,0,2018,6,5,14,5,20.97,25491081,6675702,-6087,-0.95,1,999999,999999,999999,999999
594,0,2018,6,5,14,8,7.311,25491081,6675702,-6087,-0.79,1,999999,999999,999999,999999
595,0,2018,6,5,14,9,12.18,25491081,6675702,-6087,-0.57,1,999999,999999,999999,999999
596,0,2018,6,5,14,11,16.654,25491081,6675702,-6087,-0.77,1,999999,999999,999999,999999
597,0,2018,6,5,14,14,10.729,25491081,6675702,-6087,-0.99,1,999999,999999,999999,999999
598,0,2018,6,5,14,14,42.019,25491081,6675702,-6087,-0.57,1,999999,999999,999999,999999
599,0,2018,6,5,14,18,10.637,25491081,6675702,-6087,-0.82,1,999999,999999,999999,999999
600,0,2018,6,5,14,20,12.122,25491081,6675702,-6087,-0.81,1,999999,999999,999999,999999
601,0,2018,6,5,14,22,17.918,25491081,6675702,-6087,-0.46,1,999999,999999,999999,999999
602,0,2018,6,5,14,22,56.469,25491081,6675702,-6087,-0.83,1,999999,999999,999999,999999
603,0,2018,6,5,14,26,2.236,25491081,6675702,-6087,-0.72,1,999999,999999,999999,999999
604,0,2018,6,5,14,30,38.022,25491081,6675702,-6087,-1.09,1,999999,999999,999999,999999
605,0,2018,6,5,14,31,5.187,25491081,6675702,-6087,-1.02,1,999999,999999,999999,999999
606,0,2018,6,5,14,40,1.693,25491081,6675702,-6087,-1.12,1,999999,999999,999999,999999
607,0,2018,6,5,14,40,41.64,25491081,6675702,-6087,-1.14,1,999999,999999,999999,999999
608,0,2018,6,5,14,45,51.034,25491081,6675702,-6087,-0.76,1,999999,999999,999999,999999
609,0,2018,6,5,14,47,20.456,25491081,6675702,-6087,-0.96,1,999999,999999,999999,999999
610,0,2018,6,5,14,48,35.231,25491081,6675702,-6087,-0.9,1,999999,999999,999999,999999
611,785,2018,6,5,14,51,18.031,25490608.26,6675246.3,-5205,-0.17,0,29,10,110,20
612,0,2018,6,5,14,52,43.958,25491081,6675702,-6087,-0.52,1,999999,999999,999999,999999
613,0,2018,6,5,14,57,19.647,25491081,6675702,-6087,-1.2,1,999999,999999,999999,999999
614,0,2018,6,5,14,57,36.121,25491081,6675702,-6087,-1.09,1,999999,999999,999999,999999
615,0,2018,6,5,14,58,1.647,25491081,6675702,-6087,-0.76,1,999999,999999,999999,999999
616,0,2018,6,5,15,4,39.403,25491081,6675702,-6087,-1.05,1,999999,999999,999999,999999
617,0,2018,6,5,15,5,30.429,25491081,6675702,-6087,-0.61,1,999999,999999,999999,999999
618,0,2018,6,5,15,7,14.783,25491081,6675702,-6087,-1.07,1,999999,999999,999999,999999
619,0,2018,6,5,15,9,22.041,25491081,6675702,-6087,-0.94,1,999999,999999,999999,999999
620,0,2018,6,5,15,14,8.849,25491081,6675702,-6087,-1.12,1,999999,999999,999999,999999
621,0,2018,6,5,15,14,49.61,25491081,6675702,-6087,-0.84,1,999999,999999,999999,999999
622,0,2018,6,5,15,15,20.851,25491081,6675702,-6087,-1.19,1,999999,999999,999999,999999
623,0,2018,6,5,15,15,53.516,25491081,6675702,-6087,-0.69,1,999999,999999,999999,999999
624,0,2018,6,5,15,18,31.883,25491081,6675702,-6087,-0.78,1,999999,999999,999999,999999
625,0,2018,6,5,15,21,11.371,25491081,6675702,-6087,-1.03,1,999999,999999,999999,999999
626,0,2018,6,5,15,26,58.211,25491081,6675702,-6087,-0.95,1,999999,999999,999999,999999
627,0,2018,6,5,15,30,12.549,25491081,6675702,-6087,-1.04,1,999999,999999,999999,999999
628,0,2018,6,5,15,32,43.067,25491081,6675702,-6087,-1.01,1,999999,999999,999999,999999
629,0,2018,6,5,15,37,55.111,25491081,6675702,-6087,-1.09,1,999999,999999,999999,999999
630,792,2018,6,5,15,38,9.8,25491461,6674804,-5488,-0.55,0,999999,999999,999999,999999
631,0,2018,6,5,15,38,47.677,25491081,6675702,-6087,-1.03,1,999999,999999,999999,999999
632,0,2018,6,5,15,39,58.934,25491081,6675702,-6087,-1.17,1,999999,999999,999999,999999
633,0,2018,6,5,15,40,29.274,25491081,6675702,-6087,-0.87,1,999999,999999,999999,999999
634,0,2018,6,5,15,40,52.268,25491081,6675702,-6087,-1.08,1,999999,999999,999999,999999
635,0,2018,6,5,15,47,8.822,25491081,6675702,-6087,-0.55,1,999999,999999,999999,999999
636,794,2018,6,5,15,47,35.714,25490993.68,6675811.631,-6070,-0.75,0,59,27,101,49
637,0,2018,6,5,15,47,45.513,25491081,6675702,-6087,-0.93,1,999999,999999,999999,999999
638,0,2018,6,5,15,57,55.099,25491081,6675702,-6087,-1.15,1,999999,999999,999999,999999
639,0,2018,6,5,16,4,10.01,25491081,6675702,-6087,-0.7,1,999999,999999,999999,999999
640,0,2018,6,5,16,5,6.061,25491081,6675702,-6087,-1.18,1,999999,999999,999999,999999
641,0,2018,6,5,16,8,36.041,25491081,6675702,-6087,-0.34,1,999999,999999,999999,999999
642,0,2018,6,5,16,9,43.801,25491081,6675702,-6087,-1.11,1,999999,999999,999999,999999
643,0,2018,6,5,16,10,30.337,25491081,6675702,-6087,-0.73,1,999999,999999,999999,999999
644,0,2018,6,5,16,15,0.69,25491081,6675702,-6087,-1.11,1,999999,999999,999999,999999
645,0,2018,6,5,16,17,6.876,25491081,6675702,-6087,-0.91,1,999999,999999,999999,999999
646,0,2018,6,5,16,19,27.913,25491081,6675702,-6087,-1.16,1,999999,999999,999999,999999
647,0,2018,6,5,16,19,35.958,25491081,6675702,-6087,-0.88,1,999999,999999,999999,999999
648,0,2018,6,5,16,28,41.744,25491081,6675702,-6087,-1.07,1,999999,999999,999999,999999
649,0,2018,6,5,16,33,0.712,25491081,6675702,-6087,-0.84,1,999999,999999,999999,999999
650,0,2018,6,5,16,36,8.53,25491081,6675702,-6087,-0.81,1,999999,999999,999999,999999
651,0,2018,6,5,16,37,11.771,25491081,6675702,-6087,-1.11,1,999999,999999,999999,999999
652,0,2018,6,5,16,39,8.253,25491081,6675702,-6087,-0.67,1,999999,999999,999999,999999
653,0,2018,6,5,16,40,12.663,25491081,6675702,-6087,-0.84,1,999999,999999,999999,999999
654,0,2018,6,5,16,41,55.802,25491081,6675702,-6087,-0.56,1,999999,999999,999999,999999
655,0,2018,6,5,16,42,13.112,25491081,6675702,-6087,-1.21,1,999999,999999,999999,999999
656,0,2018,6,5,16,44,57.344,25491081,6675702,-6087,-1.07,1,999999,999999,999999,999999
657,0,2018,6,5,16,47,55.048,25491081,6675702,-6087,-1.09,1,999999,999999,999999,999999
658,0,2018,6,5,16,48,21.842,25491081,6675702,-6087,-1.09,1,999999,999999,999999,999999
659,0,2018,6,5,16,49,38.212,25491081,6675702,-6087,-0.91,1,999999,999999,999999,999999
660,0,2018,6,5,16,57,6.35,25491081,6675702,-6087,-1.21,1,999999,999999,999999,999999
661,0,2018,6,5,16,58,53.027,25491081,6675702,-6087,-0.72,1,999999,999999,999999,999999
662,0,2018,6,5,16,59,13.825,25491081,6675702,-6087,-1.04,1,999999,999999,999999,999999
663,0,2018,6,5,17,3,52.702,25491081,6675702,-6087,-1,1,999999,999999,999999,999999
664,0,2018,6,5,17,4,6.656,25491081,6675702,-6087,-1.1,1,999999,999999,999999,999999
665,0,2018,6,5,17,4,17.352,25491081,6675702,-6087,-0.71,1,999999,999999,999999,999999
666,0,2018,6,5,17,4,51.344,25491081,6675702,-6087,-1.03,1,999999,999999,999999,999999
667,0,2018,6,5,17,5,39.889,25491081,6675702,-6087,-1.11,1,999999,999999,999999,999999
668,0,2018,6,5,17,7,36.088,25491081,6675702,-6087,-1.2,1,999999,999999,999999,999999
669,0,2018,6,5,17,9,23.073,25491081,6675702,-6087,-0.83,1,999999,999999,999999,999999
670,0,2018,6,5,17,9,40.867,25491081,6675702,-6087,-0.57,1,999999,999999,999999,999999
671,0,2018,6,5,17,9,51.635,25491081,6675702,-6087,-0.91,1,999999,999999,999999,999999
672,0,2018,6,5,17,10,23.002,25491081,6675702,-6087,-1.14,1,999999,999999,999999,999999
673,0,2018,6,5,17,10,46.424,25491081,6675702,-6087,-1.04,1,999999,999999,999999,999999
674,0,2018,6,5,17,11,14.714,25491081,6675702,-6087,-0.45,1,999999,999999,999999,999999
675,0,2018,6,5,17,12,23.711,25491081,6675702,-6087,-0.69,1,999999,999999,999999,999999
676,0,2018,6,5,17,18,8.319,25491081,6675702,-6087,-0.66,1,999999,999999,999999,999999
677,0,2018,6,5,17,19,34.093,25491081,6675702,-6087,-0.92,1,999999,999999,999999,999999
678,0,2018,6,5,17,21,0.178,25491081,6675702,-6087,-0.83,1,999999,999999,999999,999999
679,0,2018,6,5,17,21,20.708,25491081,6675702,-6087,-0.63,1,999999,999999,999999,999999
680,0,2018,6,5,17,21,55.026,25491081,6675702,-6087,-1.14,1,999999,999999,999999,999999
681,0,2018,6,5,17,22,37.221,25491081,6675702,-6087,-0.6,1,999999,999999,999999,999999
682,0,2018,6,5,17,27,12.369,25491081,6675702,-6087,-0.62,1,999999,999999,999999,999999
683,0,2018,6,5,17,27,53.347,25491081,6675702,-6087,-0.99,1,999999,999999,999999,999999
684,0,2018,6,5,17,29,48.464,25491081,6675702,-6087,-1.09,1,999999,999999,999999,999999
685,0,2018,6,5,17,36,4.886,25491081,6675702,-6087,-0.52,1,999999,999999,999999,999999
686,0,2018,6,5,17,36,34.334,25491081,6675702,-6087,-1,1,999999,999999,999999,999999
687,0,2018,6,5,17,36,45.744,25491081,6675702,-6087,-0.59,1,999999,999999,999999,999999
688,0,2018,6,5,17,36,59.813,25491081,6675702,-6087,-1.11,1,999999,999999,999999,999999
689,0,2018,6,5,17,40,16.202,25491081,6675702,-6087,-1,1,999999,999999,999999,999999
690,0,2018,6,5,17,40,27.269,25491081,6675702,-6087,-1.19,1,999999,999999,999999,999999
691,0,2018,6,5,17,42,2.759,25491081,6675702,-6087,-1.01,1,999999,999999,999999,999999
692,0,2018,6,5,17,43,20.244,25491081,6675702,-6087,-0.9,1,999999,999999,999999,999999
693,0,2018,6,5,17,43,37.485,25491081,6675702,-6087,-0.73,1,999999,999999,999999,999999
694,797,2018,6,5,17,43,44.426,25491029.46,6675635.723,-6115,-0.12,0,24,16,131,24
695,0,2018,6,5,17,44,51.276,25491081,6675702,-6087,-0.6,1,999999,999999,999999,999999
696,0,2018,6,5,17,45,38.987,25491081,6675702,-6087,-1.22,1,999999,999999,999999,999999
697,0,2018,6,5,17,46,9.128,25491081,6675702,-6087,-0.89,1,999999,999999,999999,999999
698,0,2018,6,5,17,46,25.059,25491081,6675702,-6087,-0.59,1,999999,999999,999999,999999
699,0,2018,6,5,17,47,31.982,25491081,6675702,-6087,-0.63,1,999999,999999,999999,999999
700,0,2018,6,5,17,47,44.912,25491081,6675702,-6087,-1.18,1,999999,999999,999999,999999
701,0,2018,6,5,17,49,13.517,25491081,6675702,-6087,-0.77,1,999999,999999,999999,999999
702,0,2018,6,5,17,52,17.764,25491081,6675702,-6087,-0.99,1,999999,999999,999999,999999
703,0,2018,6,5,17,53,59.901,25491081,6675702,-6087,-1.09,1,999999,999999,999999,999999
704,0,2018,6,5,17,54,29.578,25491081,6675702,-6087,-1.05,1,999999,999999,999999,999999
705,0,2018,6,5,17,55,51.107,25491081,6675702,-6087,-1.13,1,999999,999999,999999,999999
706,0,2018,6,5,17,56,11.594,25491081,6675702,-6087,-1.19,1,999999,999999,999999,999999
707,0,2018,6,5,18,2,15.724,25491081,6675702,-6087,-0.96,1,999999,999999,999999,999999
708,0,2018,6,5,18,4,38.828,25491081,6675702,-6087,-1.12,1,999999,999999,999999,999999
709,0,2018,6,5,18,5,40.771,25491081,6675702,-6087,-1.09,1,999999,999999,999999,999999
710,0,2018,6,5,18,6,58.129,25491081,6675702,-6087,-1.07,1,999999,999999,999999,999999
711,0,2018,6,5,18,7,59.441,25491081,6675702,-6087,-0.95,1,999999,999999,999999,999999
712,0,2018,6,5,18,9,5.248,25491081,6675702,-6087,-1.05,1,999999,999999,999999,999999
713,0,2018,6,5,18,9,19.585,25491081,6675702,-6087,-0.83,1,999999,999999,999999,999999
714,0,2018,6,5,18,9,54.22,25491081,6675702,-6087,-0.78,1,999999,999999,999999,999999
715,800,2018,6,5,18,10,1.857,25490937.61,6675764.233,-6144,0.01,0,30,12,161,27
716,0,2018,6,5,18,10,43.906,25491081,6675702,-6087,-1.08,1,999999,999999,999999,999999
717,0,2018,6,5,18,11,9.477,25491081,6675702,-6087,-1.09,1,999999,999999,999999,999999
718,0,2018,6,5,18,13,22.47,25491081,6675702,-6087,0,1,999999,999999,999999,999999
719,0,2018,6,5,18,14,35.809,25491081,6675702,-6087,-1.21,1,999999,999999,999999,999999
720,0,2018,6,5,18,15,2.163,25491081,6675702,-6087,-0.88,1,999999,999999,999999,999999
721,0,2018,6,5,18,17,10.161,25491081,6675702,-6087,-1.03,1,999999,999999,999999,999999
722,0,2018,6,5,18,20,58.977,25491081,6675702,-6087,-1,1,999999,999999,999999,999999
723,0,2018,6,5,18,21,46.238,25491081,6675702,-6087,-0.65,1,999999,999999,999999,999999
724,0,2018,6,5,18,22,48.764,25491081,6675702,-6087,-0.82,1,999999,999999,999999,999999
725,0,2018,6,5,18,23,3.744,25491081,6675702,-6087,-0.93,1,999999,999999,999999,999999
726,0,2018,6,5,18,23,15.919,25491081,6675702,-6087,-0.86,1,999999,999999,999999,999999
727,0,2018,6,5,18,23,56.938,25491081,6675702,-6087,-0.19,1,999999,999999,999999,999999
728,0,2018,6,5,18,24,23.046,25491081,6675702,-6087,-0.45,1,999999,999999,999999,999999
729,804,2018,6,5,18,24,35.571,25490634.8,6675219.263,-5244,-0.45,0,25,12,92,21
730,0,2018,6,5,18,26,19.526,25491081,6675702,-6087,-0.11,1,999999,999999,999999,999999
731,0,2018,6,5,18,26,41.463,25491081,6675702,-6087,-1.1,1,999999,999999,999999,999999
732,0,2018,6,5,18,27,42.176,25491081,6675702,-6087,-1.16,1,999999,999999,999999,999999
733,0,2018,6,5,18,28,55.53,25491081,6675702,-6087,-1.11,1,999999,999999,999999,999999
734,806,2018,6,5,18,31,38.714,25491107.51,6675650.744,-6059,-0.2,0,38,20,138,36
735,0,2018,6,5,18,34,1.27,25491081,6675702,-6087,-0.26,1,999999,999999,999999,999999
736,0,2018,6,5,18,35,10.91,25491081,6675702,-6087,-1.15,1,999999,999999,999999,999999
737,0,2018,6,5,18,35,26.954,25491081,6675702,-6087,-1.08,1,999999,999999,999999,999999
738,808,2018,6,5,18,35,35.419,25491075.57,6675791.938,-6116,-0.59,0,36,26,167,30
739,0,2018,6,5,18,36,50.647,25491081,6675702,-6087,-0.89,1,999999,999999,999999,999999
740,0,2018,6,5,18,37,0.659,25491081,6675702,-6087,-1.08,1,999999,999999,999999,999999
741,0,2018,6,5,18,37,50.111,25491081,6675702,-6087,-0.57,1,999999,999999,999999,999999
742,0,2018,6,5,18,38,21.504,25491081,6675702,-6087,-0.72,1,999999,999999,999999,999999
743,0,2018,6,5,18,39,11.754,25491081,6675702,-6087,-0.59,1,999999,999999,999999,999999
744,0,2018,6,5,18,39,25.853,25491081,6675702,-6087,-0.8,1,999999,999999,999999,999999
745,0,2018,6,5,18,40,22.698,25491081,6675702,-6087,-0.73,1,999999,999999,999999,999999
746,0,2018,6,5,18,40,48.242,25491081,6675702,-6087,-1.12,1,999999,999999,999999,999999
747,809,2018,6,5,18,41,8.262,25490551.29,6675215.035,-5212,0.16,0,23,16,114,25
748,810,2018,6,5,18,41,21.083,25490587.34,6675230.167,-5228,0.03,0,17,9,124,21
749,0,2018,6,5,18,42,17.148,25491081,6675702,-6087,-0.74,1,999999,999999,999999,999999
750,0,2018,6,5,18,43,14.963,25491081,6675702,-6087,-0.72,1,999999,999999,999999,999999
751,0,2018,6,5,18,43,49.736,25491081,6675702,-6087,-0.9,1,999999,999999,999999,999999
752,0,2018,6,5,18,44,33.041,25491081,6675702,-6087,-1.11,1,999999,999999,999999,999999
753,0,2018,6,5,18,45,12.963,25491081,6675702,-6087,-1.1,1,999999,999999,999999,999999
754,811,2018,6,5,18,46,40.653,25490818.66,6675422.542,-5766,0.5,0,28,13,114,24
755,0,2018,6,5,18,47,11.055,25491081,6675702,-6087,-0.72,1,999999,999999,999999,999999
756,0,2018,6,5,18,47,34.962,25491081,6675702,-6087,-1.11,1,999999,999999,999999,999999
757,0,2018,6,5,18,48,20.247,25491081,6675702,-6087,-0.64,1,999999,999999,999999,999999
758,0,2018,6,5,18,48,53.751,25491081,6675702,-6087,0.16,1,999999,999999,999999,999999
759,813,2018,6,5,18,49,6.109,25489908,6675368,-6104,-0.3,0,999999,999999,999999,999999
760,0,2018,6,5,18,51,16.002,25491081,6675702,-6087,-0.58,1,999999,999999,999999,999999
761,814,2018,6,5,18,51,38.195,25490907.45,6675437.34,-5846,-0.52,0,29,16,138,29
762,0,2018,6,5,18,52,23.27,25491081,6675702,-6087,-1.17,1,999999,999999,999999,999999
763,0,2018,6,5,18,52,31.852,25491081,6675702,-6087,-0.84,1,999999,999999,999999,999999
764,0,2018,6,5,18,53,0.001,25491081,6675702,-6087,-1.06,1,999999,999999,999999,999999
765,0,2018,6,5,18,55,25.657,25491081,6675702,-6087,-1.02,1,999999,999999,999999,999999
766,0,2018,6,5,18,59,24.463,25491081,6675702,-6087,-1.08,1,999999,999999,999999,999999
767,0,2018,6,5,19,2,2.838,25491081,6675702,-6087,-1.04,1,999999,999999,999999,999999
768,0,2018,6,5,19,2,42.056,25491081,6675702,-6087,-1.18,1,999999,999999,999999,999999
769,0,2018,6,5,19,5,4.451,25491081,6675702,-6087,-1.18,1,999999,999999,999999,999999
770,0,2018,6,5,19,5,37.008,25491081,6675702,-6087,-0.8,1,999999,999999,999999,999999
771,0,2018,6,5,19,5,44.086,25491081,6675702,-6087,-0.76,1,999999,999999,999999,999999
772,0,2018,6,5,19,5,58.393,25491081,6675702,-6087,-0.99,1,999999,999999,999999,999999
773,0,2018,6,5,19,6,9.392,25491081,6675702,-6087,-0.49,1,999999,999999,999999,999999
774,0,2018,6,5,19,6,59.613,25491081,6675702,-6087,-0.92,1,999999,999999,999999,999999
775,0,2018,6,5,19,8,31.993,25491081,6675702,-6087,-0.57,1,999999,999999,999999,999999
776,0,2018,6,5,19,11,52.72,25491081,6675702,-6087,-0.99,1,999999,999999,999999,999999
777,0,2018,6,5,19,12,5.696,25491081,6675702,-6087,-1.09,1,999999,999999,999999,999999
778,0,2018,6,5,19,12,32.245,25491081,6675702,-6087,-0.8,1,999999,999999,999999,999999
779,0,2018,6,5,19,12,38.55,25491081,6675702,-6087,-1.12,1,999999,999999,999999,999999
780,815,2018,6,5,19,13,5.429,25491021.05,6675624.041,-6153,-0.17,0,23,16,102,25
781,0,2018,6,5,19,13,50.106,25491081,6675702,-6087,-0.89,1,999999,999999,999999,999999
782,0,2018,6,5,19,15,11.403,25491081,6675702,-6087,-1.09,1,999999,999999,999999,999999
783,0,2018,6,5,19,16,19.208,25491081,6675702,-6087,-1.13,1,999999,999999,999999,999999
784,0,2018,6,5,19,21,56.363,25491081,6675702,-6087,-1.14,1,999999,999999,999999,999999
785,0,2018,6,5,19,22,20.419,25491081,6675702,-6087,-1.23,1,999999,999999,999999,999999
786,0,2018,6,5,19,24,1.131,25491081,6675702,-6087,-0.87,1,999999,999999,999999,999999
787,0,2018,6,5,19,30,51.352,25491081,6675702,-6087,-1.05,1,999999,999999,999999,999999
788,816,2018,6,5,19,32,30.069,25490650,6676696,-5551,-0.66,0,999999,999999,999999,999999
789,0,2018,6,5,19,35,18.973,25491081,6675702,-6087,-0.88,1,999999,999999,999999,999999
790,0,2018,6,5,19,36,20.971,25491081,6675702,-6087,-1.03,1,999999,999999,999999,999999
791,0,2018,6,5,19,37,18.566,25491081,6675702,-6087,-0.64,1,999999,999999,999999,999999
792,0,2018,6,5,19,37,48.231,25491081,6675702,-6087,-1.01,1,999999,999999,999999,999999
793,0,2018,6,5,19,38,25.037,25491081,6675702,-6087,-1.15,1,999999,999999,999999,999999
794,0,2018,6,5,19,40,39.32,25491081,6675702,-6087,-1.03,1,999999,999999,999999,999999
795,0,2018,6,5,19,41,25.283,25491081,6675702,-6087,-1.08,1,999999,999999,999999,999999
796,0,2018,6,5,19,45,30.457,25491081,6675702,-6087,-1.05,1,999999,999999,999999,999999
797,0,2018,6,5,19,45,48.543,25491081,6675702,-6087,-1.08,1,999999,999999,999999,999999
798,0,2018,6,5,19,47,3.695,25491081,6675702,-6087,-1.06,1,999999,999999,999999,999999
799,0,2018,6,5,19,47,20.926,25491081,6675702,-6087,-0.97,1,999999,999999,999999,999999
800,817,2018,6,5,19,47,40.28,25491110.79,6675647.74,-6025,-0.37,0,38,21,171,30
801,0,2018,6,5,19,48,1.91,25491081,6675702,-6087,-0.8,1,999999,999999,999999,999999
802,0,2018,6,5,19,48,36.021,25491081,6675702,-6087,-1.13,1,999999,999999,999999,999999
803,0,2018,6,5,19,49,27.153,25491081,6675702,-6087,-1.17,1,999999,999999,999999,999999
804,0,2018,6,5,19,49,33.621,25491081,6675702,-6087,-0.72,1,999999,999999,999999,999999
